BldgID,YearBuilt
NJBF000072700,1969
NJBF000070934,1900
NJBF000065616,1980
NJBF000069832,2000
NJBF000074759,1923
NJBF000074831,1920
NJBF000064837,1968
NJBF000056214,1945
NJBF000074364,1920
NJBF000053713,2007
NJBF000053684,1955
NJBF000074686,1948
NJBF000069843,2000
NJBF000069487,1998
NJBF000067860,1910
NJBF000065355,2004
NJBF000071601,2000
NJBF000074664,1955
NJBF000055696,1965
NJBF000069863,1900
NJBF000069079,1916
NJBF000067716,1969
NJBF000057581,1961
NJBF000071271,1900
NJBF000057637,1924
NJBF000071272,1900
NJBF000052592,1988
NJBF000069980,1969
NJBF000069905,1969
NJBF000056932,1969
NJBF000057023,1969
NJBF000065429,1956
NJBF000069917,1969
NJBF000069877,1969
NJBF000069856,1969
NJBF000069864,1969
NJBF000072229,1990
NJBF000052826,2007
NJBF000069889,1969
NJBF000062241,1975
NJBF000072383,1920
NJBF000058277,1990
NJBF000064985,1900
NJBF000067040,1994
NJBF000058119,1920
NJBF000069012,1969
NJBF000067993,1970
NJBF000068069,1965
NJBF000068716,1960
NJBF000065562,1991
NJBF000063250,1750
NJBF000067071,1980
NJBF000075585,1915
NJBF000068206,1965
NJBF000064589,2007
NJBF000064729,2007
NJBF000071093,1900
NJBF000051676,1896
NJBF000068375,1900
NJBF000051636,1993
NJBF000066660,1900
NJBF000076332,1950
NJBF000066834,1968
NJBF000060750,1932
NJBF000070766,1969
NJBF000070830,1969
NJBF000070697,1969
NJBF000070656,1969
NJBF000070696,1969
NJBF000070613,1969
NJBF000065326,2008
NJBF000063475,1947
NJBF000078031,1955
NJBF000075606,1950
NJBF000075556,1965
NJBF000079017,1960
NJBF000079010,1960
NJBF000066725,1969
NJBF000053634,1990
NJBF000064158,1978
NJBF000058507,1969
NJBF000058427,1969
NJBF000058308,1969
NJBF000058002,1969
NJBF000063285,1962
NJBF000061982,1978
NJBF000079003,1988
NJBF000078944,1988
NJBF000078993,1988
NJBF000079023,1988
NJBF000079008,1988
NJBF000052149,1962
NJBF000063994,1969
NJBF000069940,1900
NJBF000058541,1981
NJBF000058626,1981
NJBF000060011,1983
NJBF000059197,1969
NJBF000086821,1936
NJBF000052138,1940
NJBF000062514,2007
NJBF000058359,1965
NJBF000056944,1986
NJBF000058149,1932
NJBF000054070,2002
NJBF000065078,1919
NJBF000052193,1969
NJBF000067092,1920
NJBF000054918,2014
NJBF000053998,2008
NJBF000061613,1922
NJBF000054618,1956
NJBF000064277,1900
NJBF000051130,1900
NJBF000052885,1962
NJBF000090191,1969
NJBF000065741,1971
NJBF000073005,1965
NJBF000063099,2007
NJBF000061549,1993
NJBF000061492,1993
NJBF000076955,2014
NJBF000064228,1975
NJBF000064602,1969
NJBF000056732,1993
NJBF000077710,1960
NJBF000064539,1976
NJBF000062997,1987
NJBF000065788,1975
NJBF000062820,1970
NJBF000059201,1985
NJBF000065842,1969
NJBF000065921,1969
NJBF000062943,2005
NJBF000063305,1986
NJBF000064577,1962
NJBF000065533,1975
NJBF000075563,1975
NJBF000069570,1969
NJBF000051686,1975
NJBF000063494,1971
NJBF000056028,1987
NJBF000055517,1989
NJBF000063420,1995
NJBF000063381,1995
NJBF000065983,1969
NJBF000063300,1973
NJBF000064069,1900
NJBF000065690,1969
NJBF000066161,1985
NJBF000076979,1965
NJBF000067088,1900
NJBF000066072,1987
NJBF000065154,1999
NJBF000065839,1980
NJBF000065760,1980
NJBF000060241,1900
NJBF000070284,1955
NJBF000053829,1990
NJBF000067361,1998
NJBF000065766,1969
NJBF000066290,1969
NJBF000054434,1991
NJBF000069648,1953
NJBF000084032,1957
NJBF000062467,1992
NJBF000053308,2004
NJBF000053277,1950
NJBF000063221,1979
NJBF000063332,1900
NJBF000083173,1977
NJBF000087470,1931
NJBF000087334,1956
NJBF000084616,2005
NJBF000087409,1921
NJBF000084075,1957
NJBF000083220,1966
NJBF000083212,1966
NJBF000083165,1975
NJBF000084043,1957
NJBF000084035,1957
NJBF000086689,1969
NJBF000088925,1969
NJBF000086831,1955
NJBF000086838,1945
NJBF000086643,1956
NJBF000059948,1930
NJBF000059332,1920
NJBF000086897,1968
NJBF000086753,1952
NJBF000082935,1956
NJBF000084750,1926
NJBF000084745,1926
NJBF000083378,1994
NJBF000083240,1931
NJBF000083410,1990
NJBF000086767,1959
NJBF000083967,1957
NJBF000086682,1936
NJBF000083472,1973
NJBF000086977,2004
NJBF000084039,1963
NJBF000083570,1969
NJBF000065288,1925
NJBF000083976,1920
NJBF000064936,1900
NJBF000072882,1969
NJBF000072865,1969
NJBF000072962,1969
NJBF000072976,1969
NJBF000072989,1969
NJBF000073040,1969
NJBF000081008,1984
NJBF000084009,1869
NJBF000079021,1970
NJBF000053037,1950
NJBF000083444,1978
NJBF000082368,1987
NJBF000083676,1988
NJBF000084095,1960
NJBF000083831,1969
NJBF000082118,1960
NJBF000083117,1975
NJBF000083533,1985
NJBF000082319,1986
NJBF000083864,1945
NJBF000083870,1945
NJBF000080587,1954
NJBF000083979,1969
NJBF000069110,1969
NJBF000052382,1975
NJBF000079815,1975
NJBF000082373,1993
NJBF000083656,1965
NJBF000083396,1790
NJBF000083368,1790
NJBF000082349,1986
NJBF000084038,1890
NJBF000066122,1920
NJBF000083711,1952
NJBF000067856,1900
NJBF000083461,1926
NJBF000079758,1886
NJBF000083889,1969
NJBF000084007,1942
NJBF000083733,1981
NJBF000092170,1990
NJBF000083004,1953
NJBF000083182,1980
NJBF000082069,1995
NJBF000062304,1975
NJBF000057228,1925
NJBF000091961,1998
NJBF000091924,1986
NJBF000083810,1900
NJBF000060355,1962
NJBF000083923,1969
NJBF000066759,1900
NJBF000066803,1900
NJBF000091947,1942
NJBF000091900,1978
NJBF000092162,1972
NJBF000092158,1972
NJBF000065934,1910
NJBF000061578,1988
NJBF000092199,1969
NJBF000092165,1994
NJBF000093749,1969
NJBF000093724,1969
NJBF000092120,1981
NJBF000092121,1981
NJBF000092108,1942
NJBF000091791,1940
NJBF000067977,1900
NJBF000067772,1969
NJBF000091862,1960
NJBF000092133,1972
NJBF000091826,1960
NJBF000092029,1960
NJBF000059926,2002
NJBF000061209,2004
NJBF000060468,1965
NJBF000060783,1965
NJBF000093273,1821
NJBF000091930,2008
NJBF000091937,1978
NJBF000060469,1965
NJBF000087483,1960
NJBF000060759,1952
NJBF000086750,1977
NJBF000086587,1950
NJBF000086598,1950
NJBF000086610,1950
NJBF000058354,1950
NJBF000086848,1853
NJBF000056424,1949
NJBF000086730,1860
NJBF000086735,1860
NJBF000086577,2013
NJBF000087318,1997
NJBF000087075,1900
NJBF000086656,1960
NJBF000086856,1885
NJBF000087170,1850
NJBF000087929,2014
NJBF000061203,1962
NJBF000056507,1969
NJBF000056745,2011
NJBF000053536,1932
NJBF000057077,1940
NJBF000055710,1983
NJBF000056839,1925
NJBF000054653,1956
NJBF000067117,1900
NJBF000064694,1970
NJBF000054002,1950
NJBF000056853,1928
NJBF000072687,1900
NJBF000071626,1983
NJBF000071582,2006
NJBF000074706,1947
NJBF000075076,2010
NJBF000073146,1951
NJBF000069127,1957
NJBF000079097,2005
NJBF000075466,1915
NJBF000068367,1992
NJBF000054159,1965
NJBF000054629,1973
NJBF000065719,1968
NJBF000054925,2000
NJBF000065652,1929
NJBF000056083,1930
NJBF000055454,1950
NJBF000057293,1966
NJBF000063438,1994
NJBF000086741,1952
NJBF000053505,1963
NJBF000058844,1937
NJBF000064538,1930
NJBF000064663,1950
NJBF000064629,1940
NJBF000064134,1925
NJBF000064099,1976
NJBF000051662,1995
NJBF000071621,1900
NJBF000063690,1900
NJBF000063507,1960
NJBF000083577,1998
NJBF000063362,1925
NJBF000063267,1987
NJBF000063501,1925
NJBF000068637,1900
NJBF000063279,1920
NJBF000063226,1920
NJBF000063236,1925
NJBF000068426,1900
NJBF000063199,2014
NJBF000071076,1980
NJBF000062976,1962
NJBF000062742,1946
NJBF000062845,1970
NJBF000062605,1930
NJBF000062574,1952
NJBF000062594,1920
NJBF000062617,1950
NJBF000062650,1921
NJBF000071161,1969
NJBF000070971,1969
NJBF000062378,1948
NJBF000052247,1952
NJBF000057319,1945
NJBF000061124,1969
NJBF000086256,1970
NJBF000063855,1992
NJBF000061614,1989
NJBF000092311,1969
NJBF000072389,1925
NJBF000061551,1989
NJBF000067195,1980
NJBF000057198,1990
NJBF000066966,1975
NJBF000059496,1930
NJBF000066557,1900
NJBF000059633,1953
NJBF000058228,1969
NJBF000058597,1930
NJBF000065489,1978
NJBF000060385,1950
NJBF000083966,1916
NJBF000054867,1965
NJBF000057677,1979
NJBF000061930,1925
NJBF000084053,1910
NJBF000084058,1910
NJBF000061518,1890
NJBF000061501,1946
NJBF000061571,1920
NJBF000061646,1941
NJBF000061864,1951
NJBF000061680,1960
NJBF000061489,2008
NJBF000061345,1983
NJBF000061311,2006
NJBF000061299,1936
NJBF000060528,1962
NJBF000060943,1932
NJBF000060913,1932
NJBF000055140,1948
NJBF000074694,1924
NJBF000056488,1970
NJBF000056512,1979
NJBF000055050,1966
NJBF000069203,1969
NJBF000064887,1959
NJBF000051510,2009
NJBF000061874,1928
NJBF000082941,1962
NJBF000083076,1962
NJBF000082996,1962
NJBF000063760,1920
NJBF000062875,1925
NJBF000062715,1930
NJBF000062475,1962
NJBF000063430,1988
NJBF000061348,1952
NJBF000059316,1979
NJBF000083553,1948
NJBF000066426,1925
NJBF000059553,1925
NJBF000068918,1925
NJBF000064169,1910
NJBF000071877,2000
NJBF000058234,2017
NJBF000066066,1969
NJBF000068254,1900
NJBF000053121,1927
NJBF000056473,1970
NJBF000054403,1959
NJBF000066533,1900
NJBF000061475,1930
NJBF000072593,1900
NJBF000083945,1900
NJBF000063967,1941
NJBF000079715,1970
NJBF000078519,1954
NJBF000077888,1936
NJBF000082162,1958
NJBF000079316,1984
NJBF000079344,1962
NJBF000073513,1975
NJBF000079298,1967
NJBF000080364,1970
NJBF000078267,2005
NJBF000075848,1949
NJBF000075829,2009
NJBF000076637,1969
NJBF000080184,1970
NJBF000080378,1987
NJBF000073770,2000
NJBF000076257,1955
NJBF000079013,2016
NJBF000080232,1955
NJBF000074397,1978
NJBF000074367,1979
NJBF000081239,1972
NJBF000076266,1986
NJBF000081909,1961
NJBF000080066,1969
NJBF000079221,1987
NJBF000079015,1969
NJBF000080168,1966
NJBF000080330,2003
NJBF000079920,1967
NJBF000078274,1954
NJBF000078268,1950
NJBF000078338,1956
NJBF000080491,1970
NJBF000079227,1959
NJBF000081719,1987
NJBF000080825,1982
NJBF000080671,1989
NJBF000081137,1960
NJBF000080368,1989
NJBF000082625,1972
NJBF000080852,1961
NJBF000080384,1969
NJBF000080337,1969
NJBF000081487,1964
NJBF000080836,1996
NJBF000081150,1964
NJBF000080532,1976
NJBF000080288,1968
NJBF000080886,2016
NJBF000079993,1982
NJBF000080833,1964
NJBF000081683,1990
NJBF000080849,1999
NJBF000081050,1961
NJBF000080509,1989
NJBF000080490,1971
NJBF000076203,1969
NJBF000080809,1974
NJBF000079185,1960
NJBF000075584,1987
NJBF000081530,1988
NJBF000074399,1968
NJBF000080704,1972
NJBF000081051,1967
NJBF000080555,2000
NJBF000081156,1971
NJBF000076196,1949
NJBF000081322,1995
NJBF000081055,1978
NJBF000080534,1970
NJBF000080462,1975
NJBF000077289,2004
NJBF000080964,2017
NJBF000078006,1989
NJBF000076924,2015
NJBF000076891,1969
NJBF000076905,1969
NJBF000076963,1955
NJBF000077084,1952
NJBF000081230,1961
NJBF000080558,1975
NJBF000078217,1969
NJBF000075641,2002
NJBF000078528,1957
NJBF000074565,1971
NJBF000076541,1984
NJBF000080758,1972
NJBF000074053,1955
NJBF000079121,1994
NJBF000079108,1952
NJBF000077488,1962
NJBF000081986,1930
NJBF000081995,1930
NJBF000078096,1950
NJBF000075504,1952
NJBF000073284,1975
NJBF000052392,1965
NJBF000052194,1969
NJBF000052183,1969
NJBF000052065,1969
NJBF000074298,1962
NJBF000052099,1999
NJBF000074292,1999
NJBF000079922,2004
NJBF000073640,1969
NJBF000073218,1969
NJBF000073173,1969
NJBF000073147,1969
NJBF000073252,1969
NJBF000073298,1969
NJBF000074913,2003
NJBF000074464,1968
NJBF000073400,1975
NJBF000076402,1958
NJBF000073609,1989
NJBF000073567,1975
NJBF000074131,1925
NJBF000074113,1925
NJBF000080347,1950
NJBF000079568,1967
NJBF000079827,1952
NJBF000080200,1970
NJBF000052117,1999
NJBF000073691,1969
NJBF000073415,1969
NJBF000073292,1973
NJBF000073409,1975
NJBF000079954,1986
NJBF000078948,1955
NJBF000080258,1972
NJBF000081489,1959
NJBF000075559,1950
NJBF000073739,1969
NJBF000079792,1969
NJBF000079769,1980
NJBF000074711,1950
NJBF000082519,1989
NJBF000075549,1968
NJBF000080405,1987
NJBF000078547,2002
NJBF000080399,1974
NJBF000077676,1955
NJBF000052007,2009
NJBF000080417,1976
NJBF000073607,1987
NJBF000081097,1989
NJBF000073281,1975
NJBF000078092,1954
NJBF000078898,1980
NJBF000078880,1950
NJBF000074771,1969
NJBF000075651,1987
NJBF000079576,1977
NJBF000077535,1956
NJBF000077187,2011
NJBF000073560,1950
NJBF000076904,1958
NJBF000081775,1991
NJBF000081675,1993
NJBF000081934,1950
NJBF000080082,1964
NJBF000080092,1969
NJBF000073824,1969
NJBF000082018,1969
NJBF000082553,1984
NJBF000082406,1992
NJBF000082304,1925
NJBF000082609,1980
NJBF000081875,1950
NJBF000081880,1950
NJBF000081870,1960
NJBF000081485,1927
NJBF000081501,1927
NJBF000082547,1960
NJBF000082560,1977
NJBF000074276,1970
NJBF000074263,1970
NJBF000080307,1955
NJBF000081445,1974
NJBF000081446,1966
NJBF000081152,1956
NJBF000081454,1963
NJBF000080655,1956
NJBF000080274,1958
NJBF000080375,1925
NJBF000081406,1974
NJBF000081437,1974
NJBF000081358,1970
NJBF000081063,1988
NJBF000081415,1965
NJBF000081408,1965
NJBF000081399,1965
NJBF000081428,1960
NJBF000081284,1972
NJBF000081468,1962
NJBF000082463,1997
NJBF000082432,2000
NJBF000082331,2008
NJBF000082309,2008
NJBF000077696,1969
NJBF000082640,1970
NJBF000082270,1968
NJBF000081273,1965
NJBF000082279,1973
NJBF000082185,1985
NJBF000082153,1969
NJBF000081877,1969
NJBF000082512,1955
NJBF000082737,2002
NJBF000082551,1966
NJBF000082339,1985
NJBF000082376,1985
NJBF000082356,1985
NJBF000081820,1964
NJBF000081807,1969
NJBF000082025,1969
NJBF000081892,1960
NJBF000081897,1989
NJBF000082182,1978
NJBF000081993,1944
NJBF000082000,1920
NJBF000081895,1920
NJBF000081908,1990
NJBF000082239,1900
NJBF000082495,1927
NJBF000082472,1927
NJBF000081959,1920
NJBF000081919,1930
NJBF000081931,1920
NJBF000080278,1969
NJBF000081913,1926
NJBF000081894,1986
NJBF000081946,1924
NJBF000081843,1969
NJBF000081903,1924
NJBF000081910,1900
NJBF000081933,1900
NJBF000081838,1975
NJBF000081887,1900
NJBF000081551,1830
NJBF000078474,1969
NJBF000082146,1940
NJBF000082121,1940
NJBF000082168,1940
NJBF000081854,1992
NJBF000082469,1920
NJBF000082440,1959
NJBF000082732,1975
NJBF000082321,1965
NJBF000082525,1964
NJBF000081750,1994
NJBF000082514,1964
NJBF000082574,1963
NJBF000082690,1972
NJBF000082375,1920
NJBF000081836,1995
NJBF000081603,1976
NJBF000081661,1964
NJBF000082128,1984
NJBF000081552,2002
NJBF000081627,1988
NJBF000081749,1981
NJBF000082129,1920
NJBF000081662,1986
NJBF000081695,1985
NJBF000081575,1969
NJBF000081686,1970
NJBF000081652,1974
NJBF000081798,1994
NJBF000082166,1927
NJBF000081787,1976
NJBF000081462,1987
NJBF000081804,1964
NJBF000082037,1959
NJBF000082102,1969
NJBF000082020,1968
NJBF000082241,1990
NJBF000082248,1990
NJBF000082145,1928
NJBF000082068,1980
NJBF000082605,1984
NJBF000082386,2006
NJBF000082473,1989
NJBF000082014,1967
NJBF000082125,1950
NJBF000082559,1984
NJBF000082087,1947
NJBF000082053,1955
NJBF000082501,1999
NJBF000082578,1984
NJBF000082281,2007
NJBF000082058,1972
NJBF000082138,1925
NJBF000082455,1990
NJBF000081953,1950
NJBF000082642,1990
NJBF000082139,1955
NJBF000082113,1948
NJBF000082176,2000
NJBF000082072,1955
NJBF000082557,1984
NJBF000082426,1992
NJBF000082478,1987
NJBF000081981,1930
NJBF000082521,1984
NJBF000082591,1984
NJBF000082012,1965
NJBF000082124,1955
NJBF000082050,1954
NJBF000082621,1986
NJBF000082427,1986
NJBF000082813,1999
NJBF000082232,1987
NJBF000082555,1986
NJBF000082759,1966
NJBF000082637,1981
NJBF000082575,1987
NJBF000082749,2003
NJBF000082306,1986
NJBF000082539,1969
NJBF000082417,1986
NJBF000082345,1930
NJBF000082520,1955
NJBF000080449,1972
NJBF000082619,1989
NJBF000082341,1984
NJBF000073343,1969
NJBF000080266,1967
NJBF000052262,1965
NJBF000074594,1987
NJBF000079557,1979
NJBF000074420,1920
NJBF000074120,1930
NJBF000073947,1969
NJBF000052128,1987
NJBF000074144,1950
NJBF000052304,2008
NJBF000051867,1959
NJBF000074890,1950
NJBF000074268,2015
NJBF000073968,1925
NJBF000052371,1961
NJBF000080239,1969
NJBF000078094,1954
NJBF000077762,1956
NJBF000082383,2000
NJBF000080853,1983
NJBF000075852,1969
NJBF000079607,2002
NJBF000078561,1954
NJBF000077481,1948
NJBF000077467,2015
NJBF000078286,1952
NJBF000079183,1956
NJBF000078281,1946
NJBF000078315,1984
NJBF000078937,1955
NJBF000076307,1950
NJBF000076563,1950
NJBF000077442,1920
NJBF000077425,2011
NJBF000077236,1960
NJBF000076587,1969
NJBF000076552,1969
NJBF000077239,1925
NJBF000077237,1958
NJBF000077233,1955
NJBF000077440,1969
NJBF000077462,1956
NJBF000076578,2014
NJBF000077451,1956
NJBF000077249,1954
NJBF000077271,1976
NJBF000077245,1954
NJBF000077252,1962
NJBF000077448,2011
NJBF000077274,2006
NJBF000076586,1987
NJBF000076535,1969
NJBF000076583,1969
NJBF000076555,1948
NJBF000076167,1952
NJBF000078710,1950
NJBF000078712,2016
NJBF000079030,1969
NJBF000080174,1973
NJBF000080863,1975
NJBF000074187,1978
NJBF000075544,1952
NJBF000080680,1969
NJBF000079395,1949
NJBF000079406,1980
NJBF000079249,1956
NJBF000079137,1966
NJBF000078192,1956
NJBF000078659,1951
NJBF000074346,1954
NJBF000074293,1954
NJBF000076124,1956
NJBF000075825,1974
NJBF000074819,1950
NJBF000075530,1970
NJBF000079990,1969
NJBF000075562,1969
NJBF000075877,1969
NJBF000074000,1980
NJBF000076149,1989
NJBF000051805,1959
NJBF000076508,1946
NJBF000074453,1925
NJBF000077080,1990
NJBF000051913,1959
NJBF000075915,1969
NJBF000078626,1957
NJBF000079382,1955
NJBF000078393,1949
NJBF000080161,1978
NJBF000075406,1969
NJBF000076382,1969
NJBF000079366,1984
NJBF000077086,1974
NJBF000078370,1948
NJBF000079294,1955
NJBF000077028,1978
NJBF000073432,1975
NJBF000073692,1991
NJBF000078391,1984
NJBF000079572,1969
NJBF000073140,1975
NJBF000073681,1987
NJBF000075422,1985
NJBF000073711,2002
NJBF000052363,1965
NJBF000075407,1952
NJBF000074264,1930
NJBF000073686,1992
NJBF000080441,2006
NJBF000079680,1953
NJBF000079206,2005
NJBF000051930,2004
NJBF000074135,1925
NJBF000073166,1975
NJBF000080031,1970
NJBF000075980,1952
NJBF000075721,1968
NJBF000078048,2012
NJBF000080153,1978
NJBF000052235,1996
NJBF000080195,1977
NJBF000075690,2003
NJBF000078025,1952
NJBF000051883,2015
NJBF000074777,1969
NJBF000073892,1969
NJBF000073991,1969
NJBF000073695,1996
NJBF000077739,2005
NJBF000079041,1952
NJBF000075824,1949
NJBF000077734,1958
NJBF000051565,2014
NJBF000066230,1900
NJBF000064883,1962
NJBF000053023,1950
NJBF000060273,1959
NJBF000092269,1955
NJBF000063053,1930
NJBF000063616,1920
NJBF000067843,1900
NJBF000063701,1940
NJBF000063637,1925
NJBF000063606,1928
NJBF000063157,1969
NJBF000070396,1900
NJBF000051572,1969
NJBF000068147,1900
NJBF000068495,1969
NJBF000064447,1920
NJBF000068969,1920
NJBF000055230,1980
NJBF000055099,1930
NJBF000066832,1922
NJBF000059897,1940
NJBF000062542,1924
NJBF000070806,1920
NJBF000063569,1969
NJBF000059744,1880
NJBF000059594,1955
NJBF000054744,1962
NJBF000056243,1978
NJBF000062416,1925
NJBF000056230,1930
NJBF000068759,1900
NJBF000069788,1969
NJBF000051359,1947
NJBF000053021,1951
NJBF000053141,1955
NJBF000086666,1984
NJBF000059667,1986
NJBF000071534,1900
NJBF000059218,1959
NJBF000066755,1966
NJBF000063120,2014
NJBF000062091,1930
NJBF000062055,1971
NJBF000068005,1969
NJBF000065757,1920
NJBF000054485,1971
NJBF000061044,1979
NJBF000055481,1979
NJBF000071575,1900
NJBF000070922,1900
NJBF000072686,1955
NJBF000070286,1900
NJBF000060204,1989
NJBF000063173,2017
NJBF000071599,1900
NJBF000071553,1969
NJBF000055292,2007
NJBF000054283,1972
NJBF000060140,1962
NJBF000068695,1900
NJBF000051320,1975
NJBF000055321,1938
NJBF000055092,1959
NJBF000051445,1969
NJBF000061344,1912
NJBF000064325,1969
NJBF000063953,1928
NJBF000061560,1992
NJBF000086543,1980
NJBF000070993,1900
NJBF000060529,1940
NJBF000064124,1975
